name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Maribyrnong,2021-08-25,13,5.1,9,13,3.2,7.7,6.1,83.3,3.582,100,8.33,rain,0,0,46.1,26.6,179.7,1022.3,59.5,10,141.9,12.2,5,,2021-08-25T06:52:17,2021-08-25T17:53:29,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-08-26,12.1,4.6,7.9,12.1,2.8,7,5,83.1,0,0,0,,0,0,35.6,20.5,166.6,1021.2,63.8,10,138.9,12,6,,2021-08-26T06:50:54,2021-08-26T17:54:19,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-08-27,13,3.6,8,13,2,7.5,6.2,88.7,0.087,100,4.17,rain,0,0,20.2,12.7,230.3,1018.9,92.9,9.8,95.3,8.2,5,,2021-08-27T06:49:29,2021-08-27T17:55:10,0.65,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-08-28,16.8,2.2,10.2,16.8,2.2,10.1,4.2,70.6,0,0,0,,0,0,43.9,25.9,7,1016.1,45.2,9.9,190.8,16.5,7,,2021-08-28T06:48:04,2021-08-28T17:56:00,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-08-29,14.5,5.9,10.7,14.5,3.9,10.1,6.5,76.2,2.668,100,12.5,rain,0,0,40,25.4,1.6,1011.8,77.3,10,92.2,8,4,,2021-08-29T06:46:39,2021-08-29T17:56:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-08-30,16.2,5.7,10.8,16.2,3.6,9.9,6.1,74.6,0.2,100,4.17,rain,0,0,55.4,26.2,6.8,1014.9,62.8,10,144.9,12.4,6,,2021-08-30T06:45:13,2021-08-30T17:57:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-08-31,18.9,11,14.8,18.9,11,14.8,6.4,57.6,0,0,0,,0,0,62.3,35.1,2.1,1015.3,81.9,10,99.6,8.6,5,,2021-08-31T06:43:46,2021-08-31T17:58:30,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-01,22.4,7.9,15.4,22.4,7.2,15.3,8.1,64.2,0,0,0,,0,0,48.2,23.1,1.3,1022.1,35.1,10,196.5,17,7,,2021-09-01T06:42:18,2021-09-01T17:59:20,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-02,24.7,13.1,20.2,24.7,13.1,20.2,7.4,44.7,0,0,0,,0,0,68.8,42.4,11.2,1017.6,4.2,10,202,17.5,7,,2021-09-02T06:40:50,2021-09-02T18:00:10,0.84,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2021-09-03,22.3,10.5,17.7,22.3,10.5,17.7,12.1,72.4,30.567,100,8.33,rain,0,0,69.1,39,350.5,1013.2,89.3,9.4,109,9.3,5,,2021-09-03T06:39:22,2021-09-03T18:01:00,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-04,12.9,9.7,10.9,12.9,7.3,10.5,8.5,86,3.087,100,8.33,rain,0,0,47.9,24.9,199.8,1018.3,90.6,9.9,85.8,7.5,4,,2021-09-04T06:37:52,2021-09-04T18:01:51,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-05,13.4,7.3,10,13.4,5,9,7.5,85.4,9.923,100,12.5,rain,0,0,50,24.4,219.9,1022,86.1,9.8,134.3,11.7,6,,2021-09-05T06:36:23,2021-09-05T18:02:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-06,14.9,7.1,11,14.9,4.8,10.3,6.8,77.2,1.066,100,8.33,rain,0,0,42.1,20.6,230.3,1029.1,49,10,197.9,17.1,7,,2021-09-06T06:34:53,2021-09-06T18:03:31,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-07,15.4,8.9,11.6,15.4,7.8,11.5,8.8,83.2,0.34,100,4.17,rain,0,0,49,23.9,259.4,1030.5,85.5,10,128.7,10.9,5,,2021-09-07T06:33:22,2021-09-07T18:04:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-08,18.5,8.2,13.2,18.5,7.1,13,8.5,74.8,0,0,0,,0,0,40.3,25.6,354,1028.9,35.4,10,201.7,17.3,8,,2021-09-08T06:31:51,2021-09-08T18:05:11,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-09,23.1,12,16.3,23.1,12,16.3,7.6,58.9,0,0,0,,0,0,62.6,33.3,346.4,1020.9,80.6,10,207,17.9,7,,2021-09-09T06:30:20,2021-09-09T18:06:01,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-10,17.6,8.7,13.4,17.6,7.9,13.3,7.9,70.8,0,0,0,,0,0,51.5,25.9,341,1020.1,84.6,10,142.8,12.2,5,,2021-09-10T06:28:49,2021-09-10T18:06:51,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-11,21.9,13.4,17.3,21.9,13.4,17.3,6.7,51.3,0,0,0,,0,0,64.4,36.9,340.1,1006.1,84,10,151.4,13.1,6,,2021-09-11T06:27:17,2021-09-11T18:07:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-12,14.7,7.6,11.1,14.7,5.9,10.5,5.1,68.4,2.433,100,8.33,rain,0,0,47.9,22.6,288.9,1006.5,64.8,10,188.1,16.2,7,,2021-09-12T06:25:45,2021-09-12T18:08:31,0.18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-13,13.7,5.7,9.2,13.7,4.1,8.5,5.5,80,1.507,100,8.33,rain,0,0,42.8,22.9,202.8,1019.4,52.8,9.9,191.7,16.7,7,,2021-09-13T06:24:12,2021-09-13T18:09:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-14,14.6,3.8,9,14.6,2.6,8.3,5.2,78.9,0,0,0,,0,0,33.1,18.3,202.8,1026.2,49,10,172.5,15,6,,2021-09-14T06:22:40,2021-09-14T18:10:11,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-15,15.4,3.5,9.1,15.4,1.9,8.4,4.8,77.3,0,0,0,,0,0,34.9,21.9,170.3,1025.5,36.8,10,209.9,18.1,8,,2021-09-15T06:21:07,2021-09-15T18:11:02,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-16,16.6,2.7,9.1,16.6,1.3,8.8,5.2,79.2,0,0,0,,0,0,19.4,12.7,294,1022.5,57.3,10,170.6,14.6,8,,2021-09-16T06:19:34,2021-09-16T18:11:52,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-17,19.9,4.5,13.3,19.9,2.8,12.9,7.1,68.8,0,0,0,,0,0,74.9,38.9,14.1,1012.6,54.3,10,174.9,15.1,7,,2021-09-17T06:18:01,2021-09-17T18:12:43,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-18,15.7,6.5,12.3,15.7,5.1,12,6.4,69.8,0.653,100,12.5,rain,0,0,63.7,30.7,293.4,1013.7,31.6,10,206.5,17.9,7,,2021-09-18T06:16:27,2021-09-18T18:13:33,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-19,16.8,6.1,12.4,16.8,4.4,11.5,5.9,66,0,0,0,,0,0,64.1,27.9,348,1015.5,85.3,10,122.1,10.4,5,,2021-09-19T06:14:54,2021-09-19T18:14:24,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-20,14.2,5.2,9.5,14.2,1.9,7.8,5.5,76.7,8.463,100,12.5,rain,0,0,67,35.1,276.7,1012.7,73.3,10,204,17.6,7,,2021-09-20T06:13:21,2021-09-20T18:15:15,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-21,12,5.4,8.8,12,1.7,7.2,5.7,82.4,6.142,100,16.67,rain,0,0,55.4,26.9,244.4,1024.2,80.4,10,164.8,14.2,6,,2021-09-21T06:11:47,2021-09-21T18:16:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-22,17.2,9.4,12.1,17.2,7.8,11.6,9.9,87.7,1.499,100,8.33,rain,0,0,28.8,15.7,277.7,1025,75.1,9.5,121.3,10.5,4,,2021-09-22T06:10:14,2021-09-22T18:16:57,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-23,19.1,8,13.6,19.1,6.2,13.2,8.9,75.4,0.113,100,4.17,rain,0,0,33.8,26.2,345.2,1017.5,16.8,10,236.8,20.5,8,,2021-09-23T06:08:40,2021-09-23T18:17:48,0.57,Rain,Clear conditions throughout the day with morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-24,18,8.9,13.1,18,5.8,12.8,6.2,64.3,0,0,0,,0,0,68,36.5,289.3,1010.4,40.1,10,187.7,16.2,7,,2021-09-24T06:07:07,2021-09-24T18:18:40,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-25,12.2,5.5,8.6,12.2,3.3,7.2,4.1,74.8,0.66,100,8.33,rain,0,0,44.3,20.3,223.3,1020.9,61.8,10,184.3,15.9,6,,2021-09-25T06:05:34,2021-09-25T18:19:31,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-26,14.5,3.4,8.8,14.5,1,8.3,4.1,74.8,0.113,100,4.17,rain,0,0,32,18.4,185.9,1026,33.5,10,251,21.7,8,,2021-09-26T06:04:00,2021-09-26T18:20:23,0.66,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-27,18.6,1.9,10.5,18.6,1.1,10.2,4.3,69.5,0,0,0,,0,0,45.4,21.9,359.4,1021.1,33.1,10,234.4,20.4,9,,2021-09-27T06:02:27,2021-09-27T18:21:15,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-28,22,3.9,13.7,22,2.7,13.3,6.1,63.7,0,0,0,,0,0,25.9,14.8,61.5,1016.4,79.9,10,237.8,20.5,8,,2021-09-28T06:00:55,2021-09-28T18:22:07,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-09-29,18.2,11.9,14.2,18.2,11.9,14.2,11.5,84.2,2.2,100,8.33,rain,0,0,36.4,24.1,168.4,1013.3,99,10,87.2,7.4,3,,2021-09-29T05:59:22,2021-09-29T18:23:00,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-09-30,17.2,12.7,14.4,17.2,12.7,14.4,13.9,97,21,100,12.5,rain,0,0,25.9,16.3,107.2,1006.6,98.6,9.5,96.1,8.3,5,,2021-09-30T05:57:50,2021-09-30T18:23:53,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-01,19.9,12.7,15.6,19.9,12.7,15.6,12.9,85.9,16.624,100,8.33,rain,0,0,34.9,17.2,102.6,1004.4,84.1,9.5,196.7,16.9,7,,2021-10-01T05:56:18,2021-10-01T18:24:46,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-02,17.2,12.9,14.4,17.2,12.9,14.4,13.1,92.7,6.859,100,12.5,rain,0,0,38.5,17.2,210.4,1005.5,88.9,9.2,158.2,13.7,6,,2021-10-02T05:54:46,2021-10-02T18:25:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-03,21.4,12.1,15.6,21.4,12.1,15.6,12.5,83.9,1.433,100,4.17,rain,0,0,36,20.3,348.5,1002.1,94.8,10,157.1,13.3,6,,2021-10-03T06:53:14,2021-10-03T19:26:32,0.89,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-04,16.8,11,13.5,16.8,11,13.5,8,70.6,1.033,100,12.5,rain,0,0,61.6,37.3,332.4,999.8,65.2,10,211.5,18.1,8,,2021-10-04T06:51:43,2021-10-04T19:27:26,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-05,16.3,8.4,12.1,16.3,7.9,12,6.5,69.5,2.159,100,8.33,rain,0,0,63.7,37.3,272.4,1009.1,82.5,10,110.7,9.5,4,,2021-10-05T06:50:12,2021-10-05T19:28:20,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-06,20.2,6.4,14,20.2,4.5,13.6,7.9,69.6,0,0,0,,0,0,42.5,25.4,0.1,1012,45,10,258.2,22.1,9,,2021-10-06T06:48:42,2021-10-06T19:29:15,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-07,16.3,7.8,12,16.3,6.5,11.6,6.7,72.2,2.113,100,8.33,rain,0,0,53.6,26.4,245.9,1012.2,58.4,10,202.7,17.4,7,,2021-10-07T06:47:12,2021-10-07T19:30:09,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-08,19.5,5.4,12.5,19.5,3.6,12,6.5,70.1,0,0,0,,0,0,49.7,26.2,355.7,1015.4,73.1,10,256.8,22,8,,2021-10-08T06:45:43,2021-10-08T19:31:04,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-09,23.2,11.1,16.5,23.2,11.1,16.5,8.2,60.5,0,0,0,,0,0,45.4,29,350.3,1011.4,85.5,10,258.4,22,8,,2021-10-09T06:44:14,2021-10-09T19:32:00,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-10,14.7,8.2,11.6,14.7,5.7,11.1,6.7,73.9,2.866,100,4.17,rain,0,0,42.5,25.9,188.4,1013.9,70.6,9.9,213.6,18.5,8,,2021-10-10T06:42:45,2021-10-10T19:32:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-11,13.8,5.2,9.5,13.8,3.2,8.7,5.2,76,1.2,100,12.5,rain,0,0,38.5,21.5,192.4,1018.6,65.3,10,190.7,16.5,7,,2021-10-11T06:41:18,2021-10-11T19:33:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-12,19.2,3.5,11.9,19.2,2.3,11.6,5.8,69.2,0,0,0,,0,0,24.8,11.7,71.8,1015.9,53.2,10,211.1,18.1,8,,2021-10-12T06:39:51,2021-10-12T19:34:48,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-13,18.2,7.6,13.3,18.2,6.9,13.2,9.5,79.2,0.227,100,4.17,rain,0,0,52.6,27.9,36.6,1009.8,72.5,10,151.7,13.1,5,,2021-10-13T06:38:24,2021-10-13T19:35:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-14,18.2,6.1,12.1,18.2,4,11.7,7.9,78.1,17.529,100,12.5,rain,0,0,36.4,21.1,339,1004.9,62.7,9.7,282.1,24.3,9,,2021-10-14T06:36:58,2021-10-14T19:36:42,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-15,15.4,7.3,10.6,15.4,5.9,10.2,8.9,90.1,15.129,100,12.5,rain,0,0,64.4,32,278.2,1002.6,85.6,9.8,200.4,17.3,8,,2021-10-15T06:35:33,2021-10-15T19:37:39,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-16,13.9,10.6,12.2,13.9,10.6,12.2,9.7,85.3,12.484,100,8.33,rain,0,0,65.5,33.5,224.6,1008.4,91.5,9.3,193.9,16.9,8,,2021-10-16T06:34:09,2021-10-16T19:38:37,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-17,17.2,9.7,12.7,17.2,9,12.7,8,74.6,0.087,100,4.17,rain,0,0,24.1,11.6,262.9,1013.7,77.6,10,209.7,18.1,6,,2021-10-17T06:32:45,2021-10-17T19:39:35,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-18,16.4,9.2,13,16.4,8.1,12.9,8.8,76.2,0,0,0,,0,0,39.6,20.8,264.3,1013.8,86.7,10,164.5,14.2,5,,2021-10-18T06:31:22,2021-10-18T19:40:34,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-19,16,6.9,11.8,16,5,11.4,8.9,83.5,0.86,100,8.33,rain,0,0,39.2,24.4,185.4,1021.4,66.4,10,182.8,15.8,6,,2021-10-19T06:30:00,2021-10-19T19:41:33,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-20,23.1,4.7,14.9,23.1,3.6,14.7,9.6,74.4,0,0,0,,0,0,25.6,18,111.3,1019.4,40.6,10,282.7,24.4,10,,2021-10-20T06:28:39,2021-10-20T19:42:32,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-21,23.3,10.7,17.6,23.3,10.7,17.6,11.3,69,0,0,0,,0,0,46.1,26.2,21.8,1014.3,89.8,10,185.4,16,8,,2021-10-21T06:27:19,2021-10-21T19:43:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-22,26.2,12.3,18.4,26.2,12.3,18.4,13.2,74.6,0,0,0,,0,0,37.1,25.6,306.9,1013.3,58.9,9.8,294.2,25.4,9,,2021-10-22T06:26:00,2021-10-22T19:44:32,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-23,15.2,9.7,12.9,15.2,7.4,12.9,11.4,90.6,10.438,100,12.5,rain,0,0,44.3,19,223.8,1015.9,86.4,8.8,72.2,6.2,3,,2021-10-23T06:24:42,2021-10-23T19:45:32,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-24,14.6,8.2,11.1,14.6,6.5,10.6,6.8,76.6,0.313,100,8.33,rain,0,0,55.1,29.4,214.5,1021.6,62.9,10,221.4,19.3,7,,2021-10-24T06:23:25,2021-10-24T19:46:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-25,14.8,7.4,11.3,14.8,6.5,10.7,5.8,70.6,0.2,100,8.33,rain,0,0,45,24.6,205.5,1020.9,78.6,10,220.6,19,7,,2021-10-25T06:22:08,2021-10-25T19:47:34,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-26,19.6,4.4,11.9,19.6,3,11.5,7,74.8,0,0,0,,0,0,24.8,16,211.5,1019.2,27.4,10,327.2,28.4,10,,2021-10-26T06:20:53,2021-10-26T19:48:36,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-27,25.4,6.4,16.8,25.4,5.3,16.6,7.3,60.3,0,0,0,,0,0,49.7,27.9,17.2,1014,47.1,10,328.7,28.4,10,,2021-10-27T06:19:39,2021-10-27T19:49:38,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-10-28,27.1,13.9,18.2,26.9,13.9,18.2,11.8,68.2,1.174,100,12.5,rain,0,0,53.6,21.6,23.8,1006,53.1,10,279.1,24.1,9,,2021-10-28T06:18:27,2021-10-28T19:50:40,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-29,20.7,7.6,13.7,20.7,5.6,13.5,7.6,67,8.194,100,12.5,rain,0,0,78.5,55.6,279.9,1004.3,60,10,200.5,17.2,9,,2021-10-29T06:17:15,2021-10-29T19:51:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-30,14.7,4.9,10,14.7,3.2,9.4,5.3,74.1,0.546,100,8.33,rain,0,0,43.6,28,249.3,1021,44.5,10,246.7,21.2,8,,2021-10-30T06:16:05,2021-10-30T19:52:45,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-10-31,20,5.6,12.8,20,4.3,12.5,7.1,71,0,0,0,,0,0,20.9,13.4,250.9,1024.6,10.9,10,335.8,29,10,,2021-10-31T06:14:56,2021-10-31T19:53:49,0.84,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2021-11-01,23.6,6.7,15.6,23.6,5.9,15.4,8.4,67.8,0,0,0,,0,0,30.6,18,202.1,1023.1,19.9,10,310,26.9,10,,2021-11-01T06:13:48,2021-11-01T19:54:52,0.87,Clear,Clear conditions throughout the day.,clear-day,"95866099999,94864099999"
Maribyrnong,2021-11-02,28.1,7.9,19.3,27.5,7.9,19.2,10.8,63.7,0,0,0,,0,0,48.6,25.4,8.1,1020.4,46.6,10,335.5,29,10,,2021-11-02T06:12:41,2021-11-02T19:55:56,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-11-03,23.3,15.4,20.1,23.3,15.4,20.1,13.5,69.3,25.155,100,8.33,rain,0,0,68,36.8,9.9,1016.9,94.4,9.5,124.7,10.9,6,,2021-11-03T06:11:36,2021-11-03T19:57:00,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-11-04,18.5,12.9,15,18.5,12.9,15,11.5,80.6,3.134,100,4.17,rain,0,0,49,24.9,186.1,1024.3,65.4,9.8,317.2,27.6,10,,2021-11-04T06:10:32,2021-11-04T19:58:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-11-05,23.8,11.7,17.6,23.8,11.7,17.6,14.1,81.8,0,0,0,,0,0,23,16.6,191.3,1018.4,54.7,10,235.4,20.4,8,,2021-11-05T06:09:30,2021-11-05T19:59:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-11-06,25.2,15.6,20,25.2,15.6,20,15.8,77.4,1.875,100,4.17,rain,0,0,58.7,26.6,3,1007.7,64.4,10,185.8,15.9,6,,2021-11-06T06:08:29,2021-11-06T20:00:13,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-11-07,15.9,12.4,14.2,15.9,12.4,14.2,11.3,83.2,0,0,0,,0,0,35.6,21.9,181.2,1009.3,98.1,9.2,137.2,11.9,5,,2021-11-07T06:07:30,2021-11-07T20:01:18,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"95866099999,94864099999"
Maribyrnong,2021-11-08,16.9,9.2,13.3,16.9,9.2,13.3,7.1,67.8,0,0,0,,0,0,31.7,18,170.2,1011.6,71.9,10,180.1,15.7,5,,2021-11-08T06:06:32,2021-11-08T20:02:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-11-09,19.8,5.9,13.3,19.8,5.1,13.2,6.6,67,0,0,0,,0,0,24.8,17.2,190.7,1011.6,62.5,10,224.8,19.3,7,,2021-11-09T06:05:36,2021-11-09T20:03:28,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-11-10,13.8,8.8,12.1,13.8,7.2,12,9.9,87.3,4.567,100,8.33,rain,0,0,36,18.3,211.1,1010,77.9,9.6,120,10.3,6,,2021-11-10T06:04:41,2021-11-10T20:04:34,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-11-11,16.3,6.7,11.6,16.3,5.2,11,7,75.3,0,0,0,,0,0,42.8,25.7,188.9,1007.1,69.6,10,228.5,19.7,8,,2021-11-11T06:03:48,2021-11-11T20:05:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95866099999,94864099999"
Maribyrnong,2021-11-12,13.2,10.3,11.6,13.2,10.3,11.6,10.1,90.5,10.702,100,12.5,rain,0,0,52.9,28.2,154.3,998.2,99.1,9.4,70.3,6,2,,2021-11-12T06:02:57,2021-11-12T20:06:44,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-11-13,13.6,9.3,11.4,13.6,7.5,11.3,8.3,82.2,2.773,100,12.5,rain,0,0,57.2,27.2,205.6,1004.6,95.9,9.7,151.7,13.1,6,,2021-11-13T06:02:07,2021-11-13T20:07:50,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95866099999,94864099999"
Maribyrnong,2021-11-14,14.1,4.9,9.8,14.1,3.2,9.2,5.2,74.9,2.386,100,12.5,rain,0,0,71.3,33.8,295.6,1004.1,52.6,10,290.3,24.9,10,,2021-11-14T06:01:19,2021-11-14T20:08:55,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95866099999,94864099999"
